attendance_date,employee_id,scheduled_days,present_days,leave_days,absence_days,overtime_hours
2023-01-31,EMP00022,21,19,2,0,5.56
2023-02-28,EMP00022,21,18,3,0,5.84
2023-03-31,EMP00022,23,23,0,0,9.97
2023-04-30,EMP00022,20,20,0,0,5.9
2023-05-31,EMP00022,20,18,2,0,9.45
2023-06-30,EMP00022,21,20,1,0,18.38
2023-07-31,EMP00022,21,19,2,0,12.36
2023-08-31,EMP00022,20,16,2,2,6.37
2023-09-30,EMP00022,22,18,4,0,14.01
2023-10-31,EMP00022,23,19,4,0,5.96
2023-11-30,EMP00022,20,20,0,0,0.0
2023-12-31,EMP00022,20,17,2,1,2.96
2024-01-31,EMP00022,21,21,0,0,0.0
2024-02-29,EMP00022,22,20,2,0,6.24
2024-03-31,EMP00022,23,22,1,0,8.09
2024-04-30,EMP00022,20,18,1,1,16.38
2024-05-31,EMP00022,23,22,0,1,9.63
2024-06-30,EMP00022,20,18,2,0,6.9
2024-07-31,EMP00022,21,19,2,0,12.15
2024-08-31,EMP00022,21,19,1,1,0.0
2024-09-30,EMP00022,22,20,2,0,9.18
2024-10-31,EMP00022,22,21,1,0,11.85
2024-11-30,EMP00022,20,20,0,0,0.61
2024-12-31,EMP00022,22,22,0,0,13.72
2022-01-31,EMP00023,23,21,1,1,9.69
2022-02-28,EMP00023,21,20,1,0,5.92
2022-03-31,EMP00023,21,19,2,0,11.16
2022-04-30,EMP00023,21,21,0,0,19.35
2022-05-31,EMP00023,21,21,0,0,8.91
2022-06-30,EMP00023,22,20,2,0,9.24
2022-07-31,EMP00023,23,19,4,0,5.7
2022-08-31,EMP00023,23,23,0,0,3.75
2022-09-30,EMP00023,22,21,1,0,12.15
2022-10-31,EMP00023,23,22,1,0,3.72
2022-11-30,EMP00023,22,22,0,0,8.36
2022-12-31,EMP00023,21,19,2,0,5.61
2023-01-31,EMP00023,22,22,0,0,10.39
2023-02-28,EMP00023,21,20,0,1,9.67
2023-03-31,EMP00023,23,20,2,1,13.19
2023-04-30,EMP00023,21,20,1,0,5.45
2023-05-31,EMP00023,21,20,1,0,6.65
2023-06-30,EMP00023,20,19,1,0,3.11
2023-07-31,EMP00023,21,17,4,0,5.78
2023-08-31,EMP00023,20,17,1,2,9.89
2023-09-30,EMP00023,21,21,0,0,11.78
2023-10-31,EMP00023,23,22,1,0,3.39
2023-11-30,EMP00023,22,19,3,0,12.35
2023-12-31,EMP00023,20,20,0,0,14.78
2024-01-31,EMP00023,21,17,3,1,10.07
2024-02-29,EMP00023,20,16,3,1,17.38
2024-03-31,EMP00023,20,19,1,0,4.13
2024-04-30,EMP00023,23,23,0,0,1.78
2024-05-31,EMP00023,23,23,0,0,0.0
2024-06-30,EMP00023,22,21,1,0,15.48
2024-07-31,EMP00023,21,20,1,0,11.27
2024-08-31,EMP00023,21,21,0,0,7.72
2024-09-30,EMP00023,21,16,3,2,9.4
2024-10-31,EMP00023,21,21,0,0,2.37
2024-11-30,EMP00023,23,21,0,2,20.23
2024-12-31,EMP00023,21,21,0,0,8.65
2022-01-31,EMP00024,20,19,1,0,8.55
2022-02-28,EMP00024,23,23,0,0,11.63
2022-03-31,EMP00024,21,21,0,0,10.41
2022-04-30,EMP00024,23,20,2,1,9.12
2022-05-31,EMP00024,21,20,0,1,4.05
2022-06-30,EMP00024,21,21,0,0,10.36
2022-07-31,EMP00024,23,23,0,0,17.41
2022-08-31,EMP00024,23,22,1,0,14.73
2022-09-30,EMP00024,21,21,0,0,15.97
2022-10-31,EMP00024,22,22,0,0,5.44
2022-11-30,EMP00024,23,22,0,1,3.05
2022-12-31,EMP00024,23,23,0,0,7.37
2023-01-31,EMP00024,22,22,0,0,8.28
2023-02-28,EMP00024,21,21,0,0,13.47
2023-03-31,EMP00024,22,22,0,0,0.0
2023-04-30,EMP00024,21,21,0,0,15.65
2023-05-31,EMP00024,21,20,1,0,7.21
2023-06-30,EMP00024,22,19,3,0,5.87
2023-07-31,EMP00024,20,20,0,0,2.94
2023-08-31,EMP00024,22,22,0,0,0.0
2023-09-30,EMP00024,21,19,2,0,12.12
2023-10-31,EMP00024,23,22,1,0,8.37
2023-11-30,EMP00024,21,21,0,0,1.55
2023-12-31,EMP00024,22,22,0,0,1.52
2024-01-31,EMP00024,22,22,0,0,6.32
2024-02-29,EMP00024,21,21,0,0,16.35
2024-03-31,EMP00024,21,17,4,0,6.7
2024-04-30,EMP00024,22,21,0,1,0.48
2024-05-31,EMP00024,22,20,2,0,6.77
2024-06-30,EMP00024,22,18,4,0,6.64
2024-07-31,EMP00024,20,18,2,0,0.0
2024-08-31,EMP00024,22,19,3,0,7.73
2024-09-30,EMP00024,23,23,0,0,6.85
2024-10-31,EMP00024,23,23,0,0,11.48
2024-11-30,EMP00024,21,19,1,1,17.24
2024-12-31,EMP00024,23,21,2,0,13.63
2022-01-31,EMP00025,20,19,1,0,6.66
2022-02-28,EMP00025,21,19,2,0,2.47
2022-03-31,EMP00025,20,18,2,0,20.87
2022-04-30,EMP00025,21,21,0,0,8.3
2022-05-31,EMP00025,21,21,0,0,8.07
2022-06-30,EMP00025,20,20,0,0,7.88
2022-07-31,EMP00025,20,20,0,0,8.99
2022-08-31,EMP00025,22,21,0,1,7.28
2022-09-30,EMP00025,20,17,1,2,5.13
2022-10-31,EMP00025,20,18,1,1,5.27
2022-11-30,EMP00025,21,19,2,0,7.84
2022-12-31,EMP00025,22,21,1,0,5.28
2023-01-31,EMP00025,20,17,2,1,4.44
2023-02-28,EMP00025,21,21,0,0,8.53
2023-03-31,EMP00025,23,21,2,0,6.73
2023-04-30,EMP00025,23,20,1,2,15.52
2023-05-31,EMP00025,22,21,0,1,0.0
2023-06-30,EMP00025,23,22,1,0,13.46
2023-07-31,EMP00025,21,19,2,0,14.23
2023-08-31,EMP00025,20,20,0,0,0.0
2023-09-30,EMP00025,21,21,0,0,6.29
2023-10-31,EMP00025,20,18,2,0,6.14
2023-11-30,EMP00025,21,21,0,0,0.96
2023-12-31,EMP00025,21,20,1,0,4.11
2024-01-31,EMP00025,23,21,2,0,2.45
2024-02-29,EMP00025,21,20,1,0,16.76
2024-03-31,EMP00025,23,21,1,1,12.68
2024-04-30,EMP00025,22,18,4,0,14.36
2024-05-31,EMP00025,21,19,2,0,11.61
2024-06-30,EMP00025,20,18,2,0,2.35
2024-07-31,EMP00025,20,19,1,0,5.38
2024-08-31,EMP00025,20,18,2,0,10.45
2024-09-30,EMP00025,20,20,0,0,1.89
2024-10-31,EMP00025,20,20,0,0,11.56
2024-11-30,EMP00025,22,20,2,0,6.8
2024-12-31,EMP00025,20,19,0,1,6.13
2024-06-30,EMP00026,21,21,0,0,11.55
2024-07-31,EMP00026,22,21,1,0,10.22
2024-08-31,EMP00026,23,21,0,2,6.2
2024-09-30,EMP00026,21,18,1,2,13.8
2024-10-31,EMP00026,20,19,1,0,2.59
2024-11-30,EMP00026,20,20,0,0,11.08
2024-12-31,EMP00026,23,19,4,0,10.97
2022-01-31,EMP00027,22,19,3,0,6.45
2022-02-28,EMP00027,21,20,1,0,9.63
2022-03-31,EMP00027,22,21,1,0,1.74
2022-04-30,EMP00027,20,19,1,0,12.62
2022-05-31,EMP00027,21,19,2,0,7.08
2022-06-30,EMP00027,20,19,0,1,5.39
2022-07-31,EMP00027,23,23,0,0,13.25
2022-08-31,EMP00027,22,22,0,0,4.48
2022-09-30,EMP00027,21,18,3,0,0.96
2022-10-31,EMP00027,23,22,0,1,0.22
2022-11-30,EMP00027,23,23,0,0,11.03
2022-12-31,EMP00027,21,21,0,0,1.6
2023-01-31,EMP00027,22,22,0,0,16.77
2023-02-28,EMP00027,23,23,0,0,0.0
2023-03-31,EMP00027,21,17,4,0,16.48
2023-04-30,EMP00027,21,21,0,0,9.06
2023-05-31,EMP00027,22,19,2,1,7.52
2023-06-30,EMP00027,22,21,0,1,5.28
2023-07-31,EMP00027,23,23,0,0,10.0
2023-08-31,EMP00027,21,20,1,0,7.81
2023-09-30,EMP00027,20,18,0,2,13.52
2023-10-31,EMP00027,21,19,0,2,8.57
2023-11-30,EMP00027,20,19,1,0,8.75
2023-12-31,EMP00027,23,22,1,0,6.18
2024-01-31,EMP00027,21,20,1,0,7.72
2024-02-29,EMP00027,23,22,1,0,9.54
2024-03-31,EMP00027,20,15,4,1,0.0
2024-04-30,EMP00027,23,23,0,0,1.26
2024-05-31,EMP00027,20,19,1,0,11.72
2024-06-30,EMP00027,22,19,3,0,8.85
2024-07-31,EMP00027,20,19,1,0,7.08
2024-08-31,EMP00027,23,23,0,0,8.09
2024-09-30,EMP00027,23,21,2,0,9.74
2024-10-31,EMP00027,22,20,0,2,5.3
2024-11-30,EMP00027,21,20,1,0,4.11
2024-12-31,EMP00027,23,20,2,1,8.98
2022-03-31,EMP00028,23,20,3,0,3.11
2022-04-30,EMP00028,22,20,2,0,10.04
2022-05-31,EMP00028,21,21,0,0,0.0
2022-06-30,EMP00028,20,19,1,0,13.15
2022-07-31,EMP00028,21,18,2,1,10.36
2022-08-31,EMP00028,22,20,2,0,9.28
2022-09-30,EMP00028,20,19,1,0,12.91
2022-10-31,EMP00028,20,20,0,0,16.33
2022-11-30,EMP00028,20,19,0,1,13.07
2022-12-31,EMP00028,21,20,1,0,0.0
2023-01-31,EMP00028,20,20,0,0,1.6
2023-02-28,EMP00028,23,21,2,0,4.88
2023-03-31,EMP00028,20,14,4,2,8.13
2023-04-30,EMP00028,20,19,1,0,10.59
2023-05-31,EMP00028,21,18,3,0,4.37
2023-06-30,EMP00028,21,21,0,0,8.93
2023-07-31,EMP00028,23,21,1,1,4.22
2023-08-31,EMP00028,22,22,0,0,4.94
2023-09-30,EMP00028,22,18,4,0,0.97
2023-10-31,EMP00028,23,22,1,0,3.38
2023-11-30,EMP00028,22,20,2,0,1.24
2023-12-31,EMP00028,23,23,0,0,3.12
2024-01-31,EMP00028,22,21,1,0,13.27
2024-02-29,EMP00028,22,21,1,0,3.25
2024-03-31,EMP00028,23,21,2,0,21.16
2024-04-30,EMP00028,22,22,0,0,10.47
2024-05-31,EMP00028,21,20,1,0,8.92
2024-06-30,EMP00028,21,21,0,0,3.71
2024-07-31,EMP00028,23,23,0,0,11.5
2024-08-31,EMP00028,20,19,1,0,5.12
2024-09-30,EMP00028,21,20,1,0,8.61
2024-10-31,EMP00028,22,20,0,2,20.8
2024-11-30,EMP00028,20,18,1,1,7.52
2024-12-31,EMP00028,22,22,0,0,13.75
2022-01-31,EMP00029,23,22,1,0,4.48
2022-02-28,EMP00029,22,19,3,0,7.83
2022-03-31,EMP00029,23,23,0,0,16.85
2022-04-30,EMP00029,20,20,0,0,4.87
2022-05-31,EMP00029,21,18,3,0,17.06
2022-06-30,EMP00029,23,22,1,0,11.54
2022-07-31,EMP00029,22,22,0,0,5.19
2022-08-31,EMP00029,21,19,2,0,11.16
2022-09-30,EMP00029,21,20,1,0,12.86
2022-10-31,EMP00029,22,20,2,0,11.11
2022-11-30,EMP00029,21,19,2,0,0.15
2022-12-31,EMP00029,21,19,2,0,4.36
2023-01-31,EMP00029,20,19,0,1,6.76
2023-02-28,EMP00029,21,21,0,0,7.63
2023-03-31,EMP00029,20,19,1,0,11.1
2023-04-30,EMP00029,23,23,0,0,8.89
2023-05-31,EMP00029,20,17,1,2,1.32
2023-06-30,EMP00029,20,19,0,1,9.9
2023-07-31,EMP00029,22,21,1,0,11.05
2023-08-31,EMP00029,20,19,0,1,10.8
2023-09-30,EMP00029,22,19,3,0,13.4
2023-10-31,EMP00029,22,20,0,2,12.17
2022-01-31,EMP00030,20,17,1,2,10.3
2022-02-28,EMP00030,23,20,3,0,7.65
2022-03-31,EMP00030,21,19,2,0,0.0
2022-04-30,EMP00030,22,18,4,0,10.15
2022-05-31,EMP00030,22,20,1,1,9.04
2022-06-30,EMP00030,23,23,0,0,9.36
2022-07-31,EMP00030,23,22,1,0,1.62
2022-08-31,EMP00030,23,18,4,1,2.59
2022-09-30,EMP00030,22,22,0,0,13.27
2022-10-31,EMP00030,20,16,4,0,7.8
2022-11-30,EMP00030,23,21,2,0,11.41
2022-12-31,EMP00030,22,22,0,0,8.14
2023-01-31,EMP00030,20,19,1,0,8.15
2023-02-28,EMP00030,21,17,4,0,12.69
2023-03-31,EMP00030,21,20,0,1,5.42
2023-04-30,EMP00030,20,16,3,1,8.48
2023-05-31,EMP00030,21,20,1,0,5.69
2023-06-30,EMP00030,23,22,1,0,5.83
2023-07-31,EMP00030,23,22,1,0,6.45
2023-08-31,EMP00030,23,23,0,0,9.11
2023-09-30,EMP00030,22,21,1,0,5.61
2023-10-31,EMP00030,20,16,4,0,14.28
2023-11-30,EMP00030,22,20,2,0,3.53
2023-12-31,EMP00030,22,21,0,1,7.07
2024-01-31,EMP00030,23,21,2,0,5.8
2024-02-29,EMP00030,23,20,2,1,15.23
2024-03-31,EMP00030,21,20,1,0,8.98
2024-04-30,EMP00030,22,21,1,0,13.16
2024-05-31,EMP00030,23,22,1,0,0.57
2024-06-30,EMP00030,21,21,0,0,9.34
2024-07-31,EMP00030,22,20,2,0,12.45
2024-08-31,EMP00030,20,19,1,0,8.41
2024-09-30,EMP00030,21,20,1,0,13.33
2024-10-31,EMP00030,20,18,1,1,5.41
2024-11-30,EMP00030,22,22,0,0,15.05
2024-12-31,EMP00030,23,22,0,1,19.49
2022-01-31,EMP00031,23,22,1,0,6.19
2022-02-28,EMP00031,21,21,0,0,5.77
2022-03-31,EMP00031,23,22,1,0,15.27
2022-04-30,EMP00031,23,23,0,0,15.9
2022-05-31,EMP00031,21,21,0,0,5.39
2022-06-30,EMP00031,23,23,0,0,5.9
2022-07-31,EMP00031,23,21,2,0,6.59
2022-08-31,EMP00031,23,21,2,0,1.28
2022-09-30,EMP00031,21,21,0,0,3.41
2022-10-31,EMP00031,21,20,1,0,2.98
2022-11-30,EMP00031,20,19,1,0,4.16
2022-12-31,EMP00031,21,21,0,0,7.83
2023-01-31,EMP00031,20,20,0,0,9.17
2023-02-28,EMP00031,23,23,0,0,15.75
2023-03-31,EMP00031,22,20,1,1,3.01
2023-04-30,EMP00031,20,20,0,0,12.92
2023-05-31,EMP00031,21,19,2,0,6.93
2023-06-30,EMP00031,23,21,2,0,7.75
2023-07-31,EMP00031,22,21,1,0,11.37
2023-08-31,EMP00031,20,18,1,1,2.39
2023-09-30,EMP00031,20,20,0,0,9.91
2023-10-31,EMP00031,22,19,3,0,8.83
2023-11-30,EMP00031,21,19,1,1,10.46
2023-12-31,EMP00031,20,20,0,0,9.45
2024-01-31,EMP00031,23,20,3,0,20.28
2024-02-29,EMP00031,23,22,0,1,4.81
2024-03-31,EMP00031,20,17,3,0,5.35
2024-04-30,EMP00031,20,19,1,0,4.88
2024-05-31,EMP00031,21,20,1,0,5.22
2024-06-30,EMP00031,22,22,0,0,4.81
2024-07-31,EMP00031,20,16,4,0,13.95
2024-08-31,EMP00031,20,20,0,0,15.1
2024-09-30,EMP00031,22,22,0,0,5.15
2024-10-31,EMP00031,21,20,1,0,3.84
2024-11-30,EMP00031,22,19,3,0,10.36
2024-12-31,EMP00031,22,20,2,0,5.24
2022-01-31,EMP00032,22,21,0,1,11.16
2022-02-28,EMP00032,21,21,0,0,9.01
2022-03-31,EMP00032,23,22,1,0,0.42
2022-04-30,EMP00032,22,22,0,0,15.74
2022-05-31,EMP00032,20,19,0,1,16.98
2022-06-30,EMP00032,20,17,3,0,4.94
2022-07-31,EMP00032,23,22,1,0,6.06
2022-08-31,EMP00032,22,18,3,1,9.43
2022-09-30,EMP00032,21,19,2,0,9.67
2022-10-31,EMP00032,20,18,2,0,11.29
2022-11-30,EMP00032,22,18,3,1,18.05
2022-12-31,EMP00032,22,22,0,0,7.12
2023-01-31,EMP00032,22,22,0,0,4.01
2023-02-28,EMP00032,22,21,1,0,1.1
2023-03-31,EMP00032,20,20,0,0,4.35
2023-04-30,EMP00032,20,19,1,0,7.83
2023-05-31,EMP00032,23,22,1,0,16.97
2023-06-30,EMP00032,20,20,0,0,5.41
2023-07-31,EMP00032,21,21,0,0,9.12
2023-08-31,EMP00032,23,22,1,0,7.92
2023-09-30,EMP00032,20,14,4,2,13.94
2023-10-31,EMP00032,20,19,1,0,20.63
2023-11-30,EMP00032,22,20,2,0,5.35
2023-12-31,EMP00032,22,22,0,0,5.55
2024-01-31,EMP00032,20,20,0,0,13.22
2024-02-29,EMP00032,22,19,3,0,11.41
2024-03-31,EMP00032,21,18,1,2,17.23
2024-04-30,EMP00032,21,18,1,2,10.92
2024-05-31,EMP00032,23,22,1,0,6.2
2024-06-30,EMP00032,20,19,1,0,10.95
2024-07-31,EMP00032,22,19,3,0,13.54
2024-08-31,EMP00032,22,22,0,0,12.1
2024-09-30,EMP00032,21,18,1,2,10.54
2024-10-31,EMP00032,22,20,2,0,13.33
2024-11-30,EMP00032,23,22,0,1,13.85
2024-12-31,EMP00032,21,19,2,0,14.91
2022-01-31,EMP00033,20,20,0,0,11.24
2022-02-28,EMP00033,23,22,1,0,7.16
2022-03-31,EMP00033,23,23,0,0,8.73
2022-04-30,EMP00033,20,20,0,0,14.03
2022-05-31,EMP00033,21,17,4,0,3.92
2022-06-30,EMP00033,23,20,3,0,9.84
2022-07-31,EMP00033,20,16,4,0,6.03
2022-08-31,EMP00033,22,18,3,1,8.14
2022-09-30,EMP00033,23,23,0,0,14.39
2022-10-31,EMP00033,20,20,0,0,8.96
2022-11-30,EMP00033,23,22,1,0,8.23
2022-12-31,EMP00033,22,19,3,0,1.2
2023-01-31,EMP00033,23,23,0,0,11.73
2023-02-28,EMP00033,21,20,0,1,11.23
2023-03-31,EMP00033,21,20,1,0,18.82
2023-04-30,EMP00033,22,18,4,0,6.46
2023-05-31,EMP00033,22,22,0,0,9.1
2023-06-30,EMP00033,21,20,0,1,9.25
2023-07-31,EMP00033,20,19,1,0,15.89
2023-08-31,EMP00033,23,21,2,0,7.52
2023-09-30,EMP00033,22,19,3,0,9.4
2023-10-31,EMP00033,22,20,2,0,11.04
2023-11-30,EMP00033,20,18,2,0,8.93
2023-12-31,EMP00033,23,23,0,0,5.77
2024-01-31,EMP00033,20,17,3,0,8.97
2024-02-29,EMP00033,22,21,1,0,13.37
2024-03-31,EMP00033,21,21,0,0,2.87
2024-04-30,EMP00033,22,21,1,0,8.66
2024-05-31,EMP00033,23,21,2,0,4.5
2024-06-30,EMP00033,23,23,0,0,13.98
2024-07-31,EMP00033,20,20,0,0,0.38
2024-08-31,EMP00033,21,21,0,0,5.21
2024-09-30,EMP00033,22,20,1,1,9.89
2024-10-31,EMP00033,23,22,1,0,15.83
2024-11-30,EMP00033,22,22,0,0,7.67
2024-12-31,EMP00033,20,18,2,0,5.22
2022-01-31,EMP00034,22,19,1,2,17.41
2022-02-28,EMP00034,23,20,3,0,0.76
2022-03-31,EMP00034,22,22,0,0,0.0
2022-04-30,EMP00034,20,19,1,0,10.2
2022-05-31,EMP00034,21,21,0,0,5.49
2022-06-30,EMP00034,23,21,2,0,2.89
2022-07-31,EMP00034,23,23,0,0,11.54
2022-08-31,EMP00034,21,21,0,0,9.22
2022-09-30,EMP00034,22,20,2,0,5.18
2022-10-31,EMP00034,21,17,4,0,1.6
2022-11-30,EMP00034,21,18,1,2,12.36
2022-12-31,EMP00034,22,20,2,0,11.25
2023-01-31,EMP00034,21,20,1,0,7.5
2023-02-28,EMP00034,20,19,1,0,17.23
2023-03-31,EMP00034,21,21,0,0,2.65
2023-04-30,EMP00034,21,21,0,0,0.37
2023-05-31,EMP00034,20,20,0,0,4.54
2023-06-30,EMP00034,23,22,1,0,7.77
2023-07-31,EMP00034,20,17,3,0,9.22
2023-08-31,EMP00034,21,20,0,1,6.79
2023-09-30,EMP00034,21,19,2,0,9.76
2023-10-31,EMP00034,22,21,1,0,1.74
2023-11-30,EMP00034,21,21,0,0,15.22
2023-12-31,EMP00034,23,21,1,1,7.59
2024-01-31,EMP00034,22,21,1,0,13.59
2024-02-29,EMP00034,23,23,0,0,9.71
2024-03-31,EMP00034,21,21,0,0,10.28
2024-04-30,EMP00034,23,20,3,0,10.85
2024-05-31,EMP00034,21,21,0,0,10.24
2024-06-30,EMP00034,22,22,0,0,11.21
2024-07-31,EMP00034,23,23,0,0,14.65
2024-08-31,EMP00034,22,18,4,0,8.98
2024-09-30,EMP00034,23,23,0,0,11.55
2024-10-31,EMP00034,21,21,0,0,7.55
2024-11-30,EMP00034,23,22,1,0,15.2
2024-12-31,EMP00034,23,21,1,1,4.62
2022-01-31,EMP00035,22,19,2,1,17.0
2022-02-28,EMP00035,23,21,2,0,7.8
2022-03-31,EMP00035,23,21,2,0,0.85
2022-04-30,EMP00035,21,20,1,0,8.64
2022-05-31,EMP00035,20,20,0,0,4.59
2022-06-30,EMP00035,22,21,1,0,12.2
2022-07-31,EMP00035,22,22,0,0,4.74
2022-08-31,EMP00035,20,16,3,1,5.77
2022-09-30,EMP00035,23,22,1,0,0.0
2022-10-31,EMP00035,21,20,0,1,5.74
2022-11-30,EMP00035,22,18,4,0,0.0
2022-12-31,EMP00035,20,20,0,0,0.08
2023-01-31,EMP00035,20,17,3,0,11.8
2023-02-28,EMP00035,20,19,0,1,11.93
2023-03-31,EMP00035,22,22,0,0,10.13
2023-04-30,EMP00035,20,20,0,0,3.17
2023-05-31,EMP00035,23,22,0,1,7.76
2023-06-30,EMP00035,21,19,2,0,7.98
2023-07-31,EMP00035,22,20,2,0,2.21
2023-08-31,EMP00035,21,19,2,0,15.52
2023-09-30,EMP00035,22,20,1,1,12.39
2023-10-31,EMP00035,22,22,0,0,6.9
2023-11-30,EMP00035,21,20,0,1,8.13
2023-12-31,EMP00035,21,17,4,0,9.04
2024-01-31,EMP00035,22,22,0,0,0.0
2024-02-29,EMP00035,21,20,1,0,6.76
2024-03-31,EMP00035,20,18,1,1,4.59
2024-04-30,EMP00035,22,21,1,0,2.99
2024-05-31,EMP00035,22,22,0,0,6.59
2024-06-30,EMP00035,23,21,2,0,16.99
2024-07-31,EMP00035,21,21,0,0,11.2
2024-08-31,EMP00035,21,18,2,1,5.14
2024-09-30,EMP00035,23,22,1,0,10.86
2024-10-31,EMP00035,22,17,3,2,15.0
2024-11-30,EMP00035,21,17,4,0,12.62
2024-12-31,EMP00035,22,20,2,0,8.3
2022-01-31,EMP00036,21,20,1,0,4.77
2022-02-28,EMP00036,22,22,0,0,11.49
2022-03-31,EMP00036,21,18,3,0,9.97
2022-04-30,EMP00036,23,22,1,0,12.48
2022-05-31,EMP00036,21,19,2,0,11.18
2022-06-30,EMP00036,21,21,0,0,13.25
2022-07-31,EMP00036,21,20,1,0,5.32
2022-08-31,EMP00036,23,21,0,2,14.59
2022-09-30,EMP00036,21,20,1,0,8.99
2022-10-31,EMP00036,20,20,0,0,18.38
2022-11-30,EMP00036,23,23,0,0,4.55
2022-12-31,EMP00036,23,21,2,0,16.68
2023-01-31,EMP00036,23,22,1,0,8.99
2023-02-28,EMP00036,22,22,0,0,4.74
2023-03-31,EMP00036,23,20,3,0,5.58
2023-04-30,EMP00036,20,19,1,0,6.4
2023-05-31,EMP00036,23,21,1,1,10.12
2023-06-30,EMP00036,22,21,1,0,10.61
2023-07-31,EMP00036,20,19,1,0,5.13
2023-08-31,EMP00036,21,21,0,0,7.88
2023-09-30,EMP00036,23,21,2,0,18.71
2023-10-31,EMP00036,20,17,1,2,16.64
2023-11-30,EMP00036,22,20,2,0,10.18
2023-12-31,EMP00036,22,21,1,0,8.19
2024-01-31,EMP00036,23,23,0,0,8.6
2024-02-29,EMP00036,22,22,0,0,11.07
2024-03-31,EMP00036,22,22,0,0,2.89
2024-04-30,EMP00036,23,22,1,0,6.71
2024-05-31,EMP00036,22,22,0,0,0.0
2024-06-30,EMP00036,23,23,0,0,10.0
2024-07-31,EMP00036,20,19,1,0,11.24
2024-08-31,EMP00036,22,21,1,0,5.58
2024-09-30,EMP00036,20,18,2,0,15.87
2024-10-31,EMP00036,20,20,0,0,1.87
2024-11-30,EMP00036,22,22,0,0,0.68
2024-12-31,EMP00036,23,22,1,0,9.12
2022-01-31,EMP00037,22,21,1,0,13.24
2022-02-28,EMP00037,23,22,0,1,16.42
2022-03-31,EMP00037,20,19,1,0,5.71
2022-04-30,EMP00037,20,19,1,0,13.39
2022-05-31,EMP00037,20,19,1,0,7.81
2022-06-30,EMP00037,22,21,1,0,7.14
2022-07-31,EMP00037,21,18,3,0,12.42
2022-08-31,EMP00037,21,20,0,1,11.26
2022-09-30,EMP00037,22,22,0,0,0.12
2022-10-31,EMP00037,21,19,2,0,15.38
2022-11-30,EMP00037,22,18,3,1,14.9
2022-12-31,EMP00037,23,18,3,2,4.87
2023-01-31,EMP00037,20,18,2,0,9.98
2023-02-28,EMP00037,20,18,1,1,10.47
2023-03-31,EMP00037,23,21,2,0,9.3
2023-04-30,EMP00037,21,20,1,0,5.25
2023-05-31,EMP00037,20,19,1,0,4.64
2023-06-30,EMP00037,22,22,0,0,7.87
2023-07-31,EMP00037,20,18,2,0,13.86
2023-08-31,EMP00037,22,19,3,0,10.72
2023-09-30,EMP00037,23,21,2,0,6.15
2023-10-31,EMP00037,21,20,1,0,11.86
2023-11-30,EMP00037,23,21,1,1,0.0
2023-12-31,EMP00037,21,20,1,0,13.74
2024-01-31,EMP00037,21,18,3,0,0.0
2024-02-29,EMP00037,23,22,0,1,6.19
2024-03-31,EMP00037,20,19,1,0,2.4
2024-04-30,EMP00037,21,19,2,0,1.53
2024-05-31,EMP00037,20,16,4,0,13.8
2024-06-30,EMP00037,21,21,0,0,5.66
2024-07-31,EMP00037,21,21,0,0,9.73
2024-08-31,EMP00037,20,18,2,0,7.77
2024-09-30,EMP00037,21,20,1,0,10.39
2024-10-31,EMP00037,20,19,1,0,8.38
2024-11-30,EMP00037,23,23,0,0,1.59
2024-12-31,EMP00037,20,18,2,0,12.98
2022-01-31,EMP00038,20,20,0,0,5.53
2022-02-28,EMP00038,22,22,0,0,0.22
2022-03-31,EMP00038,21,20,1,0,5.86
2022-04-30,EMP00038,22,21,0,1,15.5
2022-05-31,EMP00038,21,21,0,0,12.25
2022-06-30,EMP00038,21,20,1,0,6.26
2022-07-31,EMP00038,21,20,1,0,6.25
2022-08-31,EMP00038,23,21,2,0,6.39
2022-09-30,EMP00038,22,22,0,0,18.38
2022-10-31,EMP00038,22,21,1,0,9.91
2022-11-30,EMP00038,23,22,0,1,10.15
2022-12-31,EMP00038,22,22,0,0,13.15
2023-01-31,EMP00038,22,21,1,0,9.19
2023-02-28,EMP00038,21,19,2,0,6.7
2023-03-31,EMP00038,22,22,0,0,7.02
2023-04-30,EMP00038,20,18,2,0,7.64
2023-05-31,EMP00038,23,21,0,2,7.81
2023-06-30,EMP00038,20,20,0,0,11.64
2023-07-31,EMP00038,23,20,2,1,8.26
2023-08-31,EMP00038,21,20,1,0,11.66
2023-09-30,EMP00038,22,20,2,0,7.6
2023-10-31,EMP00038,21,21,0,0,8.39
2023-11-30,EMP00038,22,20,0,2,0.0
2023-12-31,EMP00038,23,21,1,1,12.58
2024-01-31,EMP00038,23,17,4,2,9.73
2024-02-29,EMP00038,22,20,2,0,12.99
2024-03-31,EMP00038,20,18,2,0,0.0
2024-04-30,EMP00038,20,19,1,0,18.44
2024-05-31,EMP00038,21,19,2,0,7.3
2024-06-30,EMP00038,22,20,1,1,13.54
2024-07-31,EMP00038,22,21,1,0,2.8
2024-08-31,EMP00038,23,20,3,0,11.06
2024-09-30,EMP00038,23,22,0,1,2.73
2024-10-31,EMP00038,21,19,2,0,4.88
2024-11-30,EMP00038,21,21,0,0,17.57
2024-12-31,EMP00038,21,18,1,2,7.05
2022-01-31,EMP00039,21,20,1,0,9.09
2022-02-28,EMP00039,21,19,2,0,12.35
2022-03-31,EMP00039,23,22,0,1,10.48
