performance_date,employee_id,rating_code,goals_completed,promotion_flag,bonus_amount
2023-03-31,EMP00065,4,8,False,41372.52
2023-06-30,EMP00065,3,4,False,16541.21
2023-09-30,EMP00065,2,4,False,0.0
2023-12-31,EMP00065,5,3,False,68414.58
2024-03-31,EMP00065,3,6,False,54643.47
2024-06-30,EMP00065,3,3,False,57633.5
2024-09-30,EMP00065,4,12,False,72686.32
2024-12-31,EMP00065,4,5,False,16853.08
2022-03-31,EMP00066,3,10,False,94384.29
2022-06-30,EMP00066,4,3,False,93510.21
2022-09-30,EMP00066,3,6,False,46356.07
2022-12-31,EMP00066,3,4,False,70773.17
2023-03-31,EMP00066,3,6,False,26079.13
2023-06-30,EMP00066,4,3,True,65237.73
2023-09-30,EMP00066,4,10,False,106658.4
2023-12-31,EMP00066,3,4,False,52449.49
2024-03-31,EMP00066,4,4,False,38224.61
2024-06-30,EMP00066,5,5,False,49989.71
2024-09-30,EMP00066,4,7,False,64795.09
2024-12-31,EMP00066,3,11,False,117483.5
2022-03-31,EMP00067,4,7,False,70412.18
2022-06-30,EMP00067,2,5,False,0.0
2022-09-30,EMP00067,3,11,False,68405.65
2022-12-31,EMP00067,3,3,False,135538.87
2023-03-31,EMP00067,4,9,False,94289.88
2023-06-30,EMP00067,3,6,False,200182.47
2023-09-30,EMP00067,2,7,False,0.0
2023-12-31,EMP00067,3,5,False,233963.8
2024-03-31,EMP00067,5,7,False,90218.52
2024-06-30,EMP00067,3,11,False,150936.15
2024-09-30,EMP00067,3,9,False,161351.2
2024-12-31,EMP00067,3,4,False,102934.67
2022-03-31,EMP00068,4,3,False,14737.08
2022-06-30,EMP00068,5,7,False,26887.93
2022-09-30,EMP00068,3,10,False,29427.8
2022-12-31,EMP00068,4,5,False,29241.97
2023-03-31,EMP00068,3,8,False,44326.9
2023-06-30,EMP00068,3,3,False,11234.39
2023-09-30,EMP00068,5,7,False,65089.94
2023-12-31,EMP00068,3,9,False,58123.32
2024-03-31,EMP00068,4,7,True,47736.01
2024-06-30,EMP00068,4,10,False,44736.61
2024-09-30,EMP00068,4,11,False,48240.85
2024-12-31,EMP00068,3,11,False,38318.79
2023-06-30,EMP00069,2,9,False,0.0
2023-09-30,EMP00069,4,11,False,94440.58
2023-12-31,EMP00069,3,7,False,133866.67
2024-03-31,EMP00069,4,5,False,132982.93
2024-06-30,EMP00069,2,11,False,0.0
2024-09-30,EMP00069,2,3,False,0.0
2024-12-31,EMP00069,4,12,False,98310.5
2023-09-30,EMP00070,5,3,False,188281.94
2023-12-31,EMP00070,3,9,False,130738.69
2024-03-31,EMP00070,4,11,False,101725.12
2024-06-30,EMP00070,3,5,False,35695.29
2024-09-30,EMP00070,3,7,False,145504.53
2024-12-31,EMP00070,2,10,False,0.0
2024-03-31,EMP00071,2,8,False,0.0
2024-06-30,EMP00071,3,6,False,118890.53
2024-09-30,EMP00071,3,11,False,130106.83
2024-12-31,EMP00071,2,4,False,0.0
2022-03-31,EMP00072,3,8,False,134437.92
2022-06-30,EMP00072,3,11,False,42260.85
2022-09-30,EMP00072,4,6,False,167223.2
2022-12-31,EMP00072,4,11,False,111716.13
2023-03-31,EMP00072,3,4,False,84362.78
2023-06-30,EMP00072,3,11,False,170663.3
2023-09-30,EMP00072,3,4,False,131965.01
2023-12-31,EMP00072,4,5,False,81791.39
2024-03-31,EMP00072,3,8,False,126182.36
2024-06-30,EMP00072,5,7,True,111058.03
2024-09-30,EMP00072,2,3,False,0.0
2024-12-31,EMP00072,3,7,False,36496.29
2022-03-31,EMP00073,2,8,False,0.0
2022-06-30,EMP00073,3,4,False,34229.35
2022-09-30,EMP00073,2,4,False,0.0
2022-12-31,EMP00073,3,5,False,100681.45
2023-03-31,EMP00073,3,3,False,113559.33
2023-06-30,EMP00073,4,8,False,80418.21
2023-09-30,EMP00073,4,4,False,90954.25
2023-12-31,EMP00073,4,11,False,147382.34
2024-03-31,EMP00073,2,4,False,0.0
2024-06-30,EMP00073,5,7,False,113683.11
2024-09-30,EMP00073,4,8,False,100865.66
2024-12-31,EMP00073,2,4,False,0.0
2022-03-31,EMP00074,4,6,False,86469.23
2022-06-30,EMP00074,3,3,False,70201.78
2022-09-30,EMP00074,3,4,False,40243.47
2022-12-31,EMP00074,5,12,False,114786.62
2023-03-31,EMP00074,3,8,False,120916.17
2023-06-30,EMP00074,4,9,False,106547.17
2023-09-30,EMP00074,3,4,False,88018.99
2023-12-31,EMP00074,3,9,False,111043.5
2024-03-31,EMP00074,3,11,False,109310.3
2024-06-30,EMP00074,5,3,False,123643.34
2024-09-30,EMP00074,4,11,False,64142.08
2024-12-31,EMP00074,4,6,False,92468.16
2024-03-31,EMP00075,4,8,False,166562.55
2024-06-30,EMP00075,4,6,False,37212.63
2024-09-30,EMP00075,3,12,False,152198.52
2024-12-31,EMP00075,4,10,False,134073.5
2022-03-31,EMP00076,5,3,False,55486.96
2022-06-30,EMP00076,4,11,False,109520.17
2022-09-30,EMP00076,3,7,False,31179.49
2022-12-31,EMP00076,4,5,False,109106.53
2023-03-31,EMP00076,4,6,True,79850.81
2023-06-30,EMP00076,4,9,False,96844.52
2023-09-30,EMP00076,2,8,False,0.0
2023-12-31,EMP00076,2,7,False,0.0
2024-03-31,EMP00076,4,3,False,50780.14
2024-06-30,EMP00076,5,12,False,35951.66
2024-09-30,EMP00076,2,11,False,0.0
2024-12-31,EMP00076,4,9,False,59022.93
2022-03-31,EMP00077,5,10,True,39372.03
2022-06-30,EMP00077,3,11,False,29845.96
2022-09-30,EMP00077,5,12,False,29362.18
2022-12-31,EMP00077,3,11,False,28459.49
2023-03-31,EMP00077,3,5,False,8628.8
2023-06-30,EMP00077,4,8,False,38702.47
2023-09-30,EMP00077,5,7,False,27365.44
2023-12-31,EMP00077,3,10,False,33243.8
2024-03-31,EMP00077,2,10,False,0.0
2024-06-30,EMP00077,5,9,False,13860.86
2024-09-30,EMP00077,3,10,False,9735.29
2024-12-31,EMP00077,4,3,False,30609.24
2022-03-31,EMP00078,5,5,False,42928.3
2022-06-30,EMP00078,3,11,False,16971.11
2022-09-30,EMP00078,3,7,False,44269.58
2022-12-31,EMP00078,1,11,False,0.0
2023-03-31,EMP00078,5,12,False,12054.33
2023-06-30,EMP00078,3,8,False,35146.15
2023-09-30,EMP00078,4,3,False,32316.92
2023-12-31,EMP00078,4,5,False,30466.06
2024-03-31,EMP00078,4,5,False,14785.96
2024-06-30,EMP00078,4,6,False,14177.36
2024-09-30,EMP00078,3,9,False,19773.12
2024-12-31,EMP00078,3,8,False,28621.28
2022-03-31,EMP00079,3,3,False,26761.91
2022-06-30,EMP00079,3,12,False,47139.66
2022-09-30,EMP00079,4,11,False,39376.18
2022-12-31,EMP00079,4,5,False,50613.36
2023-03-31,EMP00079,5,9,False,34660.6
2023-06-30,EMP00079,3,4,False,38549.63
2023-09-30,EMP00079,4,8,False,32761.76
2023-12-31,EMP00079,4,9,False,51006.76
2024-03-31,EMP00079,3,10,False,24776.02
2024-06-30,EMP00079,3,12,False,53031.92
2024-09-30,EMP00079,3,3,False,24622.75
2024-12-31,EMP00079,5,3,False,20066.82
2022-03-31,EMP00080,5,11,False,58929.15
2022-06-30,EMP00080,5,8,False,14783.51
2022-09-30,EMP00080,4,3,False,47278.76
2022-12-31,EMP00080,3,3,False,28753.28
2023-03-31,EMP00080,2,3,False,0.0
2023-06-30,EMP00080,3,4,False,58192.75
2023-09-30,EMP00080,4,8,False,18459.73
2023-12-31,EMP00080,3,7,False,23350.02
2024-03-31,EMP00080,5,10,False,24352.2
2024-06-30,EMP00080,3,11,False,54220.6
2024-09-30,EMP00080,2,7,False,0.0
2024-12-31,EMP00080,3,9,False,56404.65
2022-03-31,EMP00081,2,12,False,0.0
2022-06-30,EMP00081,3,4,False,133010.82
2022-09-30,EMP00081,3,8,False,150604.96
2022-12-31,EMP00081,4,10,False,119026.96
2023-03-31,EMP00081,3,4,False,145607.13
2023-06-30,EMP00081,2,6,False,0.0
2023-09-30,EMP00081,3,8,False,75843.82
2023-12-31,EMP00081,1,4,False,0.0
2024-03-31,EMP00081,1,8,False,0.0
2024-06-30,EMP00081,3,12,False,38295.84
2024-09-30,EMP00081,1,5,False,0.0
2024-12-31,EMP00081,2,4,False,0.0
2022-03-31,EMP00082,3,5,False,97833.4
2022-06-30,EMP00082,4,12,False,126406.33
2022-09-30,EMP00082,2,10,False,0.0
2022-12-31,EMP00082,3,8,False,164629.84
2023-03-31,EMP00082,3,3,False,54738.15
2023-06-30,EMP00082,3,7,False,37733.17
2023-09-30,EMP00082,5,3,False,132545.34
2023-12-31,EMP00082,1,6,False,0.0
2024-03-31,EMP00082,4,4,False,56198.27
2024-06-30,EMP00082,1,10,False,0.0
2024-09-30,EMP00082,2,5,False,0.0
2024-12-31,EMP00082,3,3,False,48755.62
2022-09-30,EMP00083,1,5,False,0.0
2022-12-31,EMP00083,2,4,False,0.0
2023-03-31,EMP00083,4,11,False,37679.24
2023-06-30,EMP00083,4,11,False,111634.96
2023-09-30,EMP00083,3,11,False,70334.8
2023-12-31,EMP00083,4,9,False,91488.23
2024-03-31,EMP00083,2,12,False,0.0
2024-06-30,EMP00083,3,11,False,114703.43
2024-09-30,EMP00083,2,12,False,0.0
2024-12-31,EMP00083,3,9,False,70438.23
2023-12-31,EMP00084,3,9,False,48993.36
2024-03-31,EMP00084,2,11,False,0.0
2024-06-30,EMP00084,3,5,False,63554.12
2024-09-30,EMP00084,4,9,False,17963.84
2024-12-31,EMP00084,4,5,False,85597.3
2023-03-31,EMP00085,5,7,False,40793.67
2023-06-30,EMP00085,3,6,False,51313.05
2023-09-30,EMP00085,4,9,False,49895.53
2023-12-31,EMP00085,4,12,True,17971.91
2024-03-31,EMP00085,3,9,False,45998.44
2024-06-30,EMP00085,2,5,False,0.0
2024-09-30,EMP00085,2,3,False,0.0
2024-12-31,EMP00085,3,3,False,52345.25
2022-03-31,EMP00086,4,9,True,39887.18
2022-06-30,EMP00086,3,7,False,43929.03
2022-09-30,EMP00086,4,11,False,28224.56
2022-12-31,EMP00086,4,12,False,33116.03
2023-03-31,EMP00086,5,5,False,31391.11
2023-06-30,EMP00086,3,9,False,48913.07
2023-09-30,EMP00086,2,9,False,0.0
2023-12-31,EMP00086,4,4,False,44782.12
2024-03-31,EMP00086,5,7,False,41776.99
2024-06-30,EMP00086,3,11,False,22563.72
2024-09-30,EMP00086,5,3,False,42529.6
2024-12-31,EMP00086,3,7,False,40117.61
2023-03-31,EMP00087,3,7,False,46569.62
2023-06-30,EMP00087,5,6,False,19588.18
2023-09-30,EMP00087,4,3,False,34403.21
2023-12-31,EMP00087,4,8,False,31157.74
2024-03-31,EMP00087,3,9,False,50406.23
2024-06-30,EMP00087,4,10,False,15387.23
2024-09-30,EMP00087,1,12,False,0.0
2024-12-31,EMP00087,3,3,False,53815.44
2022-06-30,EMP00088,2,10,False,0.0
2022-09-30,EMP00088,4,6,False,99812.41
2022-12-31,EMP00088,3,9,False,93736.14
2023-03-31,EMP00088,4,8,False,115966.22
2023-06-30,EMP00088,3,3,False,86965.35
2023-09-30,EMP00088,4,3,False,67022.97
2023-12-31,EMP00088,4,7,False,119647.08
2024-03-31,EMP00088,5,4,False,42199.52
2024-06-30,EMP00088,5,3,False,69339.37
2024-09-30,EMP00088,3,3,False,57379.31
2022-03-31,EMP00089,3,7,False,94273.59
2022-06-30,EMP00089,3,11,False,71705.25
2022-09-30,EMP00089,5,8,False,103642.97
2022-12-31,EMP00089,4,8,False,31886.51
2023-03-31,EMP00089,3,5,False,85644.82
2023-06-30,EMP00089,1,8,False,0.0
2023-09-30,EMP00089,3,5,False,38068.62
2023-12-31,EMP00089,5,5,False,47620.22
2024-03-31,EMP00089,4,4,True,129394.92
2024-06-30,EMP00089,3,10,False,131007.19
2024-09-30,EMP00089,4,4,False,73000.72
2024-12-31,EMP00089,3,7,False,73826.47
2022-03-31,EMP00090,5,12,False,85179.18
2022-06-30,EMP00090,3,7,False,83704.83
2022-09-30,EMP00090,4,8,False,55469.57
2022-12-31,EMP00090,4,11,False,87205.1
2023-03-31,EMP00090,3,11,False,71105.27
2023-06-30,EMP00090,4,4,False,40792.01
2023-09-30,EMP00090,3,11,False,116665.04
2023-12-31,EMP00090,4,8,False,126863.67
2022-03-31,EMP00091,3,12,False,65324.9
2022-06-30,EMP00091,3,5,False,14795.59
2022-09-30,EMP00091,3,9,False,41752.95
2022-12-31,EMP00091,3,11,False,60575.16
2023-03-31,EMP00091,3,12,False,68364.67
2023-06-30,EMP00091,3,5,False,39350.84
2023-09-30,EMP00091,4,7,False,33822.44
2023-12-31,EMP00091,1,12,False,0.0
2024-03-31,EMP00091,2,5,False,0.0
2024-06-30,EMP00091,1,7,False,0.0
2024-09-30,EMP00091,3,5,False,48287.91
2024-12-31,EMP00091,3,8,False,35661.28
2022-03-31,EMP00092,3,4,False,45497.63
2022-06-30,EMP00092,4,12,False,96399.48
2022-09-30,EMP00092,3,12,False,59680.2
2022-12-31,EMP00092,4,11,False,42889.27
2023-03-31,EMP00092,3,5,False,20501.17
2023-06-30,EMP00092,3,4,False,95281.4
2023-09-30,EMP00092,2,5,False,0.0
2023-12-31,EMP00092,5,9,False,93725.09
2024-03-31,EMP00092,3,9,False,24756.04
2024-06-30,EMP00092,3,12,False,42488.26
2024-09-30,EMP00092,3,12,False,77785.73
2024-12-31,EMP00092,3,9,False,18591.31
2022-03-31,EMP00093,5,5,False,61259.61
2022-06-30,EMP00093,3,10,False,15656.35
2022-09-30,EMP00093,1,6,False,0.0
2022-12-31,EMP00093,5,3,False,56709.2
2023-03-31,EMP00093,5,7,False,17044.55
2023-06-30,EMP00093,3,5,False,78072.62
2023-09-30,EMP00093,3,3,False,52219.18
2023-12-31,EMP00093,2,4,False,0.0
2024-03-31,EMP00093,3,3,False,43510.43
2024-06-30,EMP00093,3,3,False,40987.87
2024-09-30,EMP00093,1,4,False,0.0
2024-12-31,EMP00093,4,12,False,29867.29
2022-03-31,EMP00094,2,11,False,0.0
2022-06-30,EMP00094,2,10,False,0.0
2022-09-30,EMP00094,3,5,False,22455.21
2022-12-31,EMP00094,3,12,False,29793.7
2023-03-31,EMP00094,3,11,False,33838.41
2023-06-30,EMP00094,3,10,False,14103.18
2023-09-30,EMP00094,3,7,False,13579.19
2023-12-31,EMP00094,3,5,False,23988.71
2024-03-31,EMP00094,3,5,False,61662.52
2024-06-30,EMP00094,4,9,False,52337.7
2022-09-30,EMP00095,3,10,False,8225.87
2022-12-31,EMP00095,3,3,False,11973.45
2023-03-31,EMP00095,5,5,True,8648.66
2023-06-30,EMP00095,3,10,False,30474.06
2023-09-30,EMP00095,3,8,False,7718.83
2023-12-31,EMP00095,3,7,False,27472.23
2024-03-31,EMP00095,4,5,False,32976.43
2024-06-30,EMP00095,5,7,True,26022.62
2024-09-30,EMP00095,3,9,False,31951.82
2024-12-31,EMP00095,2,9,False,0.0
2023-09-30,EMP00096,3,10,False,90489.84
2023-12-31,EMP00096,4,6,False,86987.94
2024-03-31,EMP00096,3,7,False,50753.05
2024-06-30,EMP00096,1,9,False,0.0
2024-09-30,EMP00096,3,11,False,30574.13
2024-12-31,EMP00096,1,12,False,0.0
2022-03-31,EMP00097,2,6,False,0.0
2022-06-30,EMP00097,4,6,True,62201.01
2022-09-30,EMP00097,3,7,False,31510.18
2022-12-31,EMP00097,5,4,False,60363.4
2023-03-31,EMP00097,3,11,False,98717.65
2023-06-30,EMP00097,3,10,False,102042.38
2023-09-30,EMP00097,3,8,False,59799.94
2023-12-31,EMP00097,3,4,False,32773.22
2024-03-31,EMP00097,4,12,True,27433.02
2024-06-30,EMP00097,3,3,False,38132.26
2024-09-30,EMP00097,3,8,False,55136.11
2024-12-31,EMP00097,3,10,False,99159.96
2022-03-31,EMP00098,5,11,False,87652.92
2022-06-30,EMP00098,3,11,False,45693.04
2022-09-30,EMP00098,3,5,False,75531.34
2022-12-31,EMP00098,4,8,False,104197.15
2023-03-31,EMP00098,4,7,False,86120.37
2023-06-30,EMP00098,4,7,False,27762.14
2023-09-30,EMP00098,4,5,False,85359.64
2023-12-31,EMP00098,2,9,False,0.0
2024-03-31,EMP00098,4,9,False,101348.93
2024-06-30,EMP00098,2,6,False,0.0
2024-09-30,EMP00098,3,10,False,88391.68
2024-12-31,EMP00098,3,7,False,93991.34
2023-12-31,EMP00099,5,6,False,30275.31
2024-03-31,EMP00099,3,11,False,40304.8
2024-06-30,EMP00099,3,4,False,31719.41
2024-09-30,EMP00099,3,9,False,50239.86
2024-12-31,EMP00099,3,3,False,23281.04
2022-03-31,EMP00100,3,6,False,17798.39
2022-06-30,EMP00100,4,12,False,46067.01
2022-09-30,EMP00100,3,5,False,30727.7
2022-12-31,EMP00100,3,12,False,32900.89
2023-03-31,EMP00100,4,7,False,48123.53
2023-06-30,EMP00100,3,8,False,15756.62
2023-09-30,EMP00100,4,11,False,41575.87
2023-12-31,EMP00100,4,9,False,30710.77
2024-03-31,EMP00100,3,11,False,12425.44
2024-06-30,EMP00100,4,11,False,9609.53
2024-09-30,EMP00100,3,9,False,17768.05
2024-12-31,EMP00100,3,9,False,40289.38
2022-03-31,EMP00101,3,12,False,24557.93
2022-06-30,EMP00101,4,7,True,39707.67
2022-09-30,EMP00101,4,4,False,12877.49
2022-12-31,EMP00101,5,6,False,56975.77
2023-03-31,EMP00101,2,8,False,0.0
2023-06-30,EMP00101,5,7,False,45203.59
2023-09-30,EMP00101,5,10,False,29572.09
2023-12-31,EMP00101,2,7,False,0.0
2024-03-31,EMP00101,1,8,False,0.0
2022-03-31,EMP00102,3,4,False,95698.47
2022-06-30,EMP00102,5,9,False,168679.73
2022-09-30,EMP00102,4,4,False,107464.23
2022-03-31,EMP00103,3,12,False,89801.1
2022-06-30,EMP00103,1,10,False,0.0
2022-09-30,EMP00103,4,4,False,41440.31
2022-12-31,EMP00103,3,11,False,75464.01
2023-03-31,EMP00103,5,8,False,45329.99
2023-06-30,EMP00103,1,8,False,0.0
2023-09-30,EMP00103,3,7,False,70561.66
2023-12-31,EMP00103,4,10,False,34069.53
2024-03-31,EMP00103,3,9,False,71690.9
2024-06-30,EMP00103,3,5,False,73502.98
2024-09-30,EMP00103,5,12,False,57562.3
2024-12-31,EMP00103,4,3,False,28763.15
2022-03-31,EMP00104,3,5,False,128630.3
2022-06-30,EMP00104,5,7,True,91935.68
2022-09-30,EMP00104,4,7,False,69305.99
2022-12-31,EMP00104,3,8,False,53334.99
2023-03-31,EMP00104,4,3,False,63117.63
2023-06-30,EMP00104,3,10,False,45735.09
2023-09-30,EMP00104,5,6,False,75962.58
2023-12-31,EMP00104,3,10,False,86731.98
2024-03-31,EMP00104,4,6,False,80513.13
2024-06-30,EMP00104,4,12,False,86448.62
2024-09-30,EMP00104,2,3,False,0.0
2024-12-31,EMP00104,3,7,False,90178.94
2022-03-31,EMP00105,2,11,False,0.0
2022-06-30,EMP00105,4,7,False,78655.22
2022-09-30,EMP00105,5,5,True,98485.17
2022-12-31,EMP00105,5,11,False,100898.99
2023-03-31,EMP00105,5,7,False,88611.79
2023-06-30,EMP00105,5,11,False,82045.99
2023-09-30,EMP00105,3,3,False,34031.28
2023-12-31,EMP00105,5,12,True,93294.06
2024-03-31,EMP00105,3,9,False,54724.7
2024-06-30,EMP00105,3,5,False,63885.6
2024-09-30,EMP00105,4,9,False,58695.88
2024-12-31,EMP00105,3,3,False,31247.78
2022-03-31,EMP00106,4,4,False,76228.72
2022-06-30,EMP00106,4,10,False,31951.42
2022-09-30,EMP00106,3,7,False,26163.71
2022-12-31,EMP00106,4,12,False,97240.27
2023-03-31,EMP00106,3,3,False,76517.5
2023-06-30,EMP00106,3,4,False,52577.9
2023-09-30,EMP00106,3,8,False,37638.39
2023-12-31,EMP00106,1,7,False,0.0
2024-03-31,EMP00106,4,6,False,56554.24
2024-06-30,EMP00106,2,3,False,0.0
2024-09-30,EMP00106,4,3,False,98514.21
2024-12-31,EMP00106,3,11,False,28999.52
2024-03-31,EMP00107,5,6,True,45786.38
2024-06-30,EMP00107,3,5,False,13121.48
2024-09-30,EMP00107,4,9,False,47503.7
2024-12-31,EMP00107,3,5,False,29385.07
2024-09-30,EMP00108,4,5,False,175534.7
2024-12-31,EMP00108,4,3,False,176713.7
2024-09-30,EMP00109,4,9,False,164445.32
2024-12-31,EMP00109,3,7,False,102805.06
2023-06-30,EMP00110,3,12,False,42902.27
2023-09-30,EMP00110,4,9,False,28031.32
2023-12-31,EMP00110,3,9,False,33393.93
2024-03-31,EMP00110,3,7,False,31772.06
2024-06-30,EMP00110,3,8,False,19797.51
2024-09-30,EMP00110,4,8,False,25230.48
2024-12-31,EMP00110,3,7,False,37538.6
2022-03-31,EMP00111,3,11,False,24890.07
2022-06-30,EMP00111,4,4,False,37138.89
2022-09-30,EMP00111,3,6,False,61632.68
2022-12-31,EMP00111,3,3,False,95072.57
2023-03-31,EMP00111,4,5,False,38689.37
2023-06-30,EMP00111,3,12,False,67485.49
2023-09-30,EMP00111,2,5,False,0.0
2023-12-31,EMP00111,3,6,False,50821.65
2024-03-31,EMP00111,1,7,False,0.0
2024-06-30,EMP00111,4,12,False,26961.81
2024-09-30,EMP00111,3,5,False,60000.26
2024-12-31,EMP00111,4,9,False,26556.24
2022-03-31,EMP00112,4,6,False,104552.73
2022-06-30,EMP00112,3,4,False,101993.16
2022-09-30,EMP00112,2,11,False,0.0
2022-12-31,EMP00112,3,4,False,117509.97
2023-03-31,EMP00112,5,10,False,61135.31
2023-06-30,EMP00112,3,7,False,157149.39
2023-09-30,EMP00112,3,8,False,83203.28
2023-12-31,EMP00112,1,5,False,0.0
2024-03-31,EMP00112,2,10,False,0.0
2024-06-30,EMP00112,3,8,False,79923.25
2024-09-30,EMP00112,3,12,False,155182.01
2024-12-31,EMP00112,2,7,False,0.0
2022-03-31,EMP00113,3,10,False,67950.68
2022-06-30,EMP00113,2,3,False,0.0
2022-09-30,EMP00113,3,8,False,96690.14
2022-12-31,EMP00113,2,3,False,0.0
2023-03-31,EMP00113,3,10,False,76198.52
2023-06-30,EMP00113,3,6,False,82392.57
2023-09-30,EMP00113,2,12,False,0.0
2023-12-31,EMP00113,4,9,False,30099.89
2024-03-31,EMP00113,4,12,True,73691.69
2024-06-30,EMP00113,3,4,False,57906.91
2024-09-30,EMP00113,4,3,False,35599.59
2024-12-31,EMP00113,3,3,False,27537.56
2022-03-31,EMP00114,3,4,False,51146.27
2022-06-30,EMP00114,3,5,False,80427.96
2022-09-30,EMP00114,5,3,False,60230.6
2022-12-31,EMP00114,4,12,False,166583.2
2023-03-31,EMP00114,3,6,False,73556.09
2023-06-30,EMP00114,3,11,False,60567.62
2023-09-30,EMP00114,3,11,False,161949.05
2023-12-31,EMP00114,3,10,False,97278.99
2024-03-31,EMP00114,3,10,False,126901.43
2024-06-30,EMP00114,5,10,False,95241.5
2024-09-30,EMP00114,3,5,False,65041.12
2024-12-31,EMP00114,3,9,False,97869.38
2022-03-31,EMP00115,2,3,False,0.0
2022-06-30,EMP00115,3,4,False,39780.14
2022-09-30,EMP00115,3,4,False,55979.04
2022-12-31,EMP00115,3,6,False,28175.29
2023-03-31,EMP00115,4,5,False,27383.34
2023-06-30,EMP00115,3,9,False,17897.52
2023-09-30,EMP00115,3,8,False,39016.89
2023-12-31,EMP00115,4,6,False,31938.43
2024-03-31,EMP00115,1,7,False,0.0
2024-06-30,EMP00115,3,6,False,51089.48
2024-09-30,EMP00115,3,12,False,33671.93
2024-12-31,EMP00115,3,4,False,34097.1
2022-03-31,EMP00116,3,8,False,59105.38
2022-06-30,EMP00116,4,12,False,24285.64
2022-09-30,EMP00116,2,5,False,0.0
2022-12-31,EMP00116,5,8,True,56662.22
2023-03-31,EMP00116,3,12,False,46824.34
2023-06-30,EMP00116,3,6,False,47830.32
2023-09-30,EMP00116,2,12,False,0.0
2023-12-31,EMP00116,5,7,False,18609.86
2024-03-31,EMP00116,4,7,True,41538.43
2024-06-30,EMP00116,3,7,False,20717.61
2024-09-30,EMP00116,4,9,False,37623.04
2024-12-31,EMP00116,4,5,False,18387.09
2022-03-31,EMP00117,2,8,False,0.0
2022-06-30,EMP00117,3,10,False,126030.86
2022-09-30,EMP00117,3,11,False,80797.69
2022-12-31,EMP00117,5,9,False,108773.84
2023-03-31,EMP00117,3,9,False,73810.32
2023-06-30,EMP00117,3,12,False,64307.55
2023-09-30,EMP00117,5,12,False,36854.01
2023-12-31,EMP00117,3,6,False,113170.36
2024-03-31,EMP00117,4,8,False,116031.26
2024-06-30,EMP00117,3,6,False,77304.33
2024-09-30,EMP00117,2,6,False,0.0
2024-12-31,EMP00117,5,4,False,35634.45
2022-03-31,EMP00118,3,8,False,51639.2
2022-06-30,EMP00118,4,5,True,58915.02
2022-09-30,EMP00118,1,11,False,0.0
2022-12-31,EMP00118,2,8,False,0.0
2023-03-31,EMP00118,2,8,False,0.0
2023-06-30,EMP00118,1,4,False,0.0
2023-09-30,EMP00118,2,5,False,0.0
2023-12-31,EMP00118,4,10,False,53584.56
2024-03-31,EMP00118,4,8,False,57026.17
2024-06-30,EMP00118,3,7,False,80258.34
2024-09-30,EMP00118,2,9,False,0.0
2024-12-31,EMP00118,3,7,False,83626.4
2022-03-31,EMP00119,3,8,False,53118.91
2022-06-30,EMP00119,4,8,False,23689.01
2022-09-30,EMP00119,3,7,False,47776.27
2022-12-31,EMP00119,3,8,False,61418.84
2023-03-31,EMP00119,2,3,False,0.0
2023-06-30,EMP00119,3,6,False,68792.93
2023-09-30,EMP00119,2,11,False,0.0
2023-12-31,EMP00119,3,10,False,72587.12
2024-03-31,EMP00119,3,8,False,60528.81
2024-06-30,EMP00119,2,6,False,0.0
2024-09-30,EMP00119,4,9,False,76287.95
2024-12-31,EMP00119,3,11,False,92805.59
2022-03-31,EMP00120,3,5,False,67797.33
2022-06-30,EMP00120,4,7,False,126565.13
2022-09-30,EMP00120,3,10,False,164769.47
2022-12-31,EMP00120,4,9,False,158338.11
2023-03-31,EMP00120,5,10,False,79594.84
2022-03-31,EMP00121,3,5,False,90223.26
2022-06-30,EMP00121,3,11,False,94509.02
2022-09-30,EMP00121,2,11,False,0.0
2022-12-31,EMP00121,4,3,False,106982.64
2023-03-31,EMP00121,3,4,False,77171.51
2023-06-30,EMP00121,3,11,False,97381.31
2023-09-30,EMP00121,3,10,False,56431.6
2023-12-31,EMP00121,5,3,False,71737.4
2024-03-31,EMP00121,4,9,True,66166.77
2024-06-30,EMP00121,3,9,False,31668.23
2024-09-30,EMP00121,5,6,True,31556.25
2024-12-31,EMP00121,1,12,False,0.0
2022-03-31,EMP00122,5,6,False,191652.98
2022-06-30,EMP00122,3,9,False,123823.61
2022-09-30,EMP00122,5,12,False,122058.09
2022-12-31,EMP00122,3,4,False,103445.29
2023-03-31,EMP00122,3,8,False,189223.0
2023-06-30,EMP00122,4,10,False,61167.18
2023-09-30,EMP00122,3,9,False,121227.23
2023-12-31,EMP00122,2,3,False,0.0
2024-03-31,EMP00122,2,12,False,0.0
2024-06-30,EMP00122,3,8,False,183840.53
2024-09-30,EMP00122,3,4,False,197108.47
2024-12-31,EMP00122,4,10,False,71860.3
2024-09-30,EMP00123,3,6,False,128829.63
2024-12-31,EMP00123,4,3,False,125440.92
2023-06-30,EMP00124,3,3,False,43197.45
2023-09-30,EMP00124,4,3,False,47367.44
2023-12-31,EMP00124,3,5,False,60284.32
2024-03-31,EMP00124,5,10,False,53753.77
2024-06-30,EMP00124,3,10,False,32695.82
2024-09-30,EMP00124,4,9,False,30383.72
2024-12-31,EMP00124,4,8,False,24154.55
