snapshot_date,employee_id,department_name,job_title,job_level,city,state,country,manager_id,education_level,salary,tenure_months,is_active
2023-02-28,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,31,True
2023-03-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,32,True
2023-04-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,33,True
2023-05-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,34,True
2023-06-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,35,True
2023-07-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,36,True
2023-08-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,37,True
2023-09-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,38,True
2023-10-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,39,True
2023-11-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,40,True
2023-12-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,41,True
2024-01-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,42,True
2024-02-29,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,43,True
2024-03-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,44,True
2024-04-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,45,True
2024-05-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,46,True
2024-06-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,47,True
2024-07-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,48,True
2024-08-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,49,True
2024-09-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,50,True
2024-10-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,51,True
2024-11-30,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,52,True
2024-12-31,EMP00007,Finance,Finance Manager,Manager,Gurugram,Haryana,India,MGR0014,MBA,1316505.52,53,True
2022-01-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,11,True
2022-02-28,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,12,True
2022-03-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,13,True
2022-04-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,14,True
2022-05-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,15,True
2022-06-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,16,True
2022-07-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,17,True
2022-08-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,18,True
2022-09-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,19,True
2022-10-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,20,True
2022-11-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,21,True
2022-12-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,22,True
2023-01-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,23,True
2023-02-28,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,24,True
2023-03-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,25,True
2023-04-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,26,True
2023-05-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,27,True
2023-06-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,28,True
2023-07-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,29,True
2023-08-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,30,True
2023-09-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,31,True
2023-10-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,32,True
2023-11-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,33,True
2023-12-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,34,True
2024-01-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,35,True
2024-02-29,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,36,True
2024-03-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,37,True
2024-04-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,38,True
2024-05-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,39,True
2024-06-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,40,True
2024-07-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,41,True
2024-08-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,42,True
2024-09-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,43,True
2024-10-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,44,True
2024-11-30,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,45,True
2024-12-31,EMP00008,Sales,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0036,PhD,541959.56,46,True
2022-07-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,0,True
2022-08-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,1,True
2022-09-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,2,True
2022-10-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,3,True
2022-11-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,4,True
2022-12-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,5,True
2023-01-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,6,True
2023-02-28,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,7,True
2023-03-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,8,True
2023-04-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,9,True
2023-05-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,10,True
2023-06-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,11,True
2023-07-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,12,True
2023-08-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,13,True
2023-09-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,14,True
2023-10-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,15,True
2023-11-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,16,True
2023-12-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,17,True
2024-01-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,18,True
2024-02-29,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,19,True
2024-03-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,20,True
2024-04-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,21,True
2024-05-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,22,True
2024-06-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,23,True
2024-07-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,24,True
2024-08-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,25,True
2024-09-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,26,True
2024-10-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,27,False
2024-11-30,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,28,False
2024-12-31,EMP00009,Marketing,Finance Manager,Manager,Bengaluru,Karnataka,India,MGR0033,MBA,1072727.53,29,False
2022-01-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,58,True
2022-02-28,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,59,True
2022-03-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,60,True
2022-04-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,61,True
2022-05-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,62,True
2022-06-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,63,True
2022-07-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,64,True
2022-08-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,65,True
2022-09-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,66,True
2022-10-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,67,True
2022-11-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,68,True
2022-12-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,69,True
2023-01-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,70,True
2023-02-28,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,71,True
2023-03-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,72,True
2023-04-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,73,True
2023-05-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,74,True
2023-06-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,75,True
2023-07-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,76,True
2023-08-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,77,False
2023-09-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,78,False
2023-10-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,79,False
2023-11-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,80,False
2023-12-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,81,False
2024-01-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,82,False
2024-02-29,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,83,False
2024-03-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,84,False
2024-04-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,85,False
2024-05-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,86,False
2024-06-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,87,False
2024-07-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,88,False
2024-08-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,89,False
2024-09-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,90,False
2024-10-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,91,False
2024-11-30,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,92,False
2024-12-31,EMP00010,Information Technology,Operations Manager,Manager,Chennai,Tamil Nadu,India,MGR0039,Diploma,1169337.12,93,False
2022-01-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,9,True
2022-02-28,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,10,True
2022-03-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,11,True
2022-04-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,12,True
2022-05-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,13,True
2022-06-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,14,True
2022-07-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,15,True
2022-08-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,16,True
2022-09-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,17,True
2022-10-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,18,True
2022-11-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,19,True
2022-12-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,20,True
2023-01-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,21,True
2023-02-28,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,22,True
2023-03-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,23,True
2023-04-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,24,True
2023-05-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,25,True
2023-06-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,26,True
2023-07-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,27,True
2023-08-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,28,True
2023-09-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,29,True
2023-10-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,30,True
2023-11-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,31,True
2023-12-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,32,True
2024-01-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,33,True
2024-02-29,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,34,True
2024-03-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,35,True
2024-04-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,36,True
2024-05-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,37,True
2024-06-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,38,True
2024-07-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,39,True
2024-08-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,40,True
2024-09-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,41,True
2024-10-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,42,True
2024-11-30,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,43,True
2024-12-31,EMP00011,Sales,Sales Executive,Associate,Pune,Maharashtra,India,MGR0044,Diploma,724940.7,44,True
2022-01-31,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,37,True
2022-02-28,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,38,True
2022-03-31,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,39,True
2022-04-30,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,40,True
2022-05-31,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,41,True
2022-06-30,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,42,True
2022-07-31,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,43,True
2022-08-31,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,44,True
2022-09-30,EMP00012,Marketing,HR Manager,Manager,Delhi,Delhi,India,MGR0028,Bachelor's Degree,1217606.59,45,True
